string,case,gender,number,value,order,num_class,scale
шестнадцатым,dative,,plural,16,1,ordinal,False
шестнадцатый,accusative,masculine,,16,1,ordinal,False
шестнадцатую,accusative,feminine,,16,1,ordinal,False
шестнадцатое,accusative,neuter,,16,1,ordinal,False
шестнадцатые,accusative,,plural,16,1,ordinal,False
шестнадцатым,instrumental,masculine,,16,1,ordinal,False
шестнадцатой,instrumental,feminine,,16,1,ordinal,False
шестнадцатым,instrumental,neuter,,16,1,ordinal,False
шестнадцатыми,instrumental,,plural,16,1,ordinal,False
шестнадцатом,prepositional,masculine,,16,1,ordinal,False
шестнадцатой,prepositional,feminine,,16,1,ordinal,False
шестнадцатом,prepositional,neuter,,16,1,ordinal,False
шестнадцатых,prepositional,,plural,16,1,ordinal,False
семнадцать,nominative,,,17,1,cardinal,False
семнадцати,genetive,,,17,1,cardinal,False
семнадцати,dative,,,17,1,cardinal,False
семнадцать,accusative,,,17,1,cardinal,False
семнадцатью,instrumental,,,17,1,cardinal,False
семнадцати,prepositional,,,17,1,cardinal,False
семнадцатый,nominative,masculine,,17,1,ordinal,False
семнадцатая,nominative,feminine,,17,1,ordinal,False
семнадцатое,nominative,neuter,,17,1,ordinal,False
семнадцатые,nominative,,plural,17,1,ordinal,False
семнадцатого,genetive,masculine,,17,1,ordinal,False
семнадцатой,genetive,feminine,,17,1,ordinal,False
семнадцатого,genetive,neuter,,17,1,ordinal,False
семнадцатых,genetive,,plural,17,1,ordinal,False
семнадцатому,dative,masculine,,17,1,ordinal,False
семнадцатой,dative,feminine,,17,1,ordinal,False
семнадцатому,dative,neuter,,17,1,ordinal,False
семнадцатым,dative,,plural,17,1,ordinal,False
семнадцатый,accusative,masculine,,17,1,ordinal,False
семнадцатую,accusative,feminine,,17,1,ordinal,False
семнадцатое,accusative,neuter,,17,1,ordinal,False
семнадцатые,accusative,,plural,17,1,ordinal,False
семнадцатым,instrumental,masculine,,17,1,ordinal,False
семнадцатой,instrumental,feminine,,17,1,ordinal,False
семнадцатым,instrumental,neuter,,17,1,ordinal,False
семнадцатыми,instrumental,,plural,17,1,ordinal,False
семнадцатом,prepositional,masculine,,17,1,ordinal,False
семнадцатой,prepositional,feminine,,17,1,ordinal,False
семнадцатом,prepositional,neuter,,17,1,ordinal,False
семнадцатых,prepositional,,plural,17,1,ordinal,False
восемнадцать,nominative,,,18,1,cardinal,False
восемнадцати,genetive,,,18,1,cardinal,False
восемнадцати,dative,,,18,1,cardinal,False
восемнадцать,accusative,,,18,1,cardinal,False
восемнадцатью,instrumental,,,18,1,cardinal,False
восемнадцати,prepositional,,,18,1,cardinal,False
восемнадцатый,nominative,masculine,,18,1,ordinal,False
восемнадцатая,nominative,feminine,,18,1,ordinal,False
восемнадцатое,nominative,neuter,,18,1,ordinal,False
восемнадцатые,nominative,,plural,18,1,ordinal,False
восемнадцатого,genetive,masculine,,18,1,ordinal,False
восемнадцатой,genetive,feminine,,18,1,ordinal,False
восемнадцатого,genetive,neuter,,18,1,ordinal,False
восемнадцатых,genetive,,plural,18,1,ordinal,False
восемнадцатому,dative,masculine,,18,1,ordinal,False
восемнадцатой,dative,feminine,,18,1,ordinal,False
восемнадцатому,dative,neuter,,18,1,ordinal,False
восемнадцатым,dative,,plural,18,1,ordinal,False
восемнадцатый,accusative,masculine,,18,1,ordinal,False
восемнадцатую,accusative,feminine,,18,1,ordinal,False
восемнадцатое,accusative,neuter,,18,1,ordinal,False
восемнадцатые,accusative,,plural,18,1,ordinal,False
восемнадцатым,instrumental,masculine,,18,1,ordinal,False
восемнадцатой,instrumental,feminine,,18,1,ordinal,False
восемнадцатым,instrumental,neuter,,18,1,ordinal,False
восемнадцатыми,instrumental,,plural,18,1,ordinal,False
восемнадцатом,prepositional,masculine,,18,1,ordinal,False
восемнадцатой,prepositional,feminine,,18,1,ordinal,False
восемнадцатом,prepositional,neuter,,18,1,ordinal,False
восемнадцатых,prepositional,,plural,18,1,ordinal,False
девятнадцать,nominative,,,19,1,cardinal,False
девятнадцати,genetive,,,19,1,cardinal,False
девятнадцати,dative,,,19,1,cardinal,False
девятнадцать,accusative,,,19,1,cardinal,False
девятнадцатью,instrumental,,,19,1,cardinal,False
девятнадцати,prepositional,,,19,1,cardinal,False
девятнадцатый,nominative,masculine,,19,1,ordinal,False
девятнадцатая,nominative,feminine,,19,1,ordinal,False
девятнадцатое,nominative,neuter,,19,1,ordinal,False
девятнадцатые,nominative,,plural,19,1,ordinal,False
девятнадцатого,genetive,masculine,,19,1,ordinal,False
девятнадцатой,genetive,feminine,,19,1,ordinal,False
девятнадцатого,genetive,neuter,,19,1,ordinal,False
девятнадцатых,genetive,,plural,19,1,ordinal,False
девятнадцатому,dative,masculine,,19,1,ordinal,False
девятнадцатой,dative,feminine,,19,1,ordinal,False
девятнадцатому,dative,neuter,,19,1,ordinal,False
девятнадцатым,dative,,plural,19,1,ordinal,False
девятнадцатый,accusative,masculine,,19,1,ordinal,False
девятнадцатую,accusative,feminine,,19,1,ordinal,False
девятнадцатое,accusative,neuter,,19,1,ordinal,False
девятнадцатые,accusative,,plural,19,1,ordinal,False
девятнадцатым,instrumental,masculine,,19,1,ordinal,False
девятнадцатой,instrumental,feminine,,19,1,ordinal,False
девятнадцатым,instrumental,neuter,,19,1,ordinal,False
девятнадцатыми,instrumental,,plural,19,1,ordinal,False
девятнадцатом,prepositional,masculine,,19,1,ordinal,False
девятнадцатой,prepositional,feminine,,19,1,ordinal,False
девятнадцатом,prepositional,neuter,,19,1,ordinal,False
девятнадцатых,prepositional,,plural,19,1,ordinal,False
двадцать,nominative,,,20,1,cardinal,False
двадцати,genetive,,,20,1,cardinal,False
двадцати,dative,,,20,1,cardinal,False
двадцать,accusative,,,20,1,cardinal,False
двадцатью,instrumental,,,20,1,cardinal,False
двадцати,prepositional,,,20,1,cardinal,False
двадцатый,nominative,masculine,,20,1,ordinal,False
двадцатая,nominative,feminine,,20,1,ordinal,False
двадцатое,nominative,neuter,,20,1,ordinal,False
двадцатые,nominative,,plural,20,1,ordinal,False
двадцатого,genetive,masculine,,20,1,ordinal,False
двадцатой,genetive,feminine,,20,1,ordinal,False
двадцатого,genetive,neuter,,20,1,ordinal,False
двадцатых,genetive,,plural,20,1,ordinal,False
двадцатому,dative,masculine,,20,1,ordinal,False
двадцатой,dative,feminine,,20,1,ordinal,False
двадцатому,dative,neuter,,20,1,ordinal,False
двадцатым,dative,,plural,20,1,ordinal,False
двадцатый,accusative,masculine,,20,1,ordinal,False
двадцатую,accusative,feminine,,20,1,ordinal,False
двадцатое,accusative,neuter,,20,1,ordinal,False
двадцатые,accusative,,plural,20,1,ordinal,False
двадцатым,instrumental,masculine,,20,1,ordinal,False
двадцатой,instrumental,feminine,,20,1,ordinal,False
двадцатым,instrumental,neuter,,20,1,ordinal,False
двадцатыми,instrumental,,plural,20,1,ordinal,False
двадцатом,prepositional,masculine,,20,1,ordinal,False
двадцатой,prepositional,feminine,,20,1,ordinal,False
двадцатом,prepositional,neuter,,20,1,ordinal,False
двадцатых,prepositional,,plural,20,1,ordinal,False
тридцать,nominative,,,30,1,cardinal,False
тридцати,genetive,,,30,1,cardinal,False
тридцати,dative,,,30,1,cardinal,False
тридцать,accusative,,,30,1,cardinal,False
тридцатью,instrumental,,,30,1,cardinal,False
тридцати,prepositional,,,30,1,cardinal,False
тридцатый,nominative,masculine,,30,1,ordinal,False
тридцатая,nominative,feminine,,30,1,ordinal,False
тридцатое,nominative,neuter,,30,1,ordinal,False
тридцатые,nominative,,plural,30,1,ordinal,False
тридцатого,genetive,masculine,,30,1,ordinal,False
тридцатой,genetive,feminine,,30,1,ordinal,False
тридцатого,genetive,neuter,,30,1,ordinal,False
тридцатых,genetive,,plural,30,1,ordinal,False
тридцатому,dative,masculine,,30,1,ordinal,False
тридцатой,dative,feminine,,30,1,ordinal,False
тридцатому,dative,neuter,,30,1,ordinal,False
тридцатым,dative,,plural,30,1,ordinal,False
тридцатый,accusative,masculine,,30,1,ordinal,False
тридцатую,accusative,feminine,,30,1,ordinal,False
тридцатое,accusative,neuter,,30,1,ordinal,False
тридцатые,accusative,,plural,30,1,ordinal,False
тридцатым,instrumental,masculine,,30,1,ordinal,False
тридцатой,instrumental,feminine,,30,1,ordinal,False
тридцатым,instrumental,neuter,,30,1,ordinal,False
тридцатыми,instrumental,,plural,30,1,ordinal,False
тридцатом,prepositional,masculine,,30,1,ordinal,False
тридцатой,prepositional,feminine,,30,1,ordinal,False
тридцатом,prepositional,neuter,,30,1,ordinal,False
тридцатых,prepositional,,plural,30,1,ordinal,False
сорок,nominative,,,40,1,cardinal,False
сорока,genetive,,,40,1,cardinal,False
сорока,dative,,,40,1,cardinal,False
сорок,accusative,,,40,1,cardinal,False
сорока,instrumental,,,40,1,cardinal,False
сорока,prepositional,,,40,1,cardinal,False
сороковой,nominative,masculine,,40,1,ordinal,False
сороковая,nominative,feminine,,40,1,ordinal,False
сороковое,nominative,neuter,,40,1,ordinal,False
сороковые,nominative,,plural,40,1,ordinal,False
сорокового,genetive,masculine,,40,1,ordinal,False
сороковой,genetive,feminine,,40,1,ordinal,False
сорокового,genetive,neuter,,40,1,ordinal,False
сороковых,genetive,,plural,40,1,ordinal,False
сороковому,dative,masculine,,40,1,ordinal,False
сороковой,dative,feminine,,40,1,ordinal,False
сороковому,dative,neuter,,40,1,ordinal,False
сороковым,dative,,plural,40,1,ordinal,False
сороковой,accusative,masculine,,40,1,ordinal,False
сороковую,accusative,feminine,,40,1,ordinal,False
сороковое,accusative,neuter,,40,1,ordinal,False
сороковые,accusative,,plural,40,1,ordinal,False
сороковым,instrumental,masculine,,40,1,ordinal,False
сороковой,instrumental,feminine,,40,1,ordinal,False
сороковым,instrumental,neuter,,40,1,ordinal,False
сороковыми,instrumental,,plural,40,1,ordinal,False
сороковом,prepositional,masculine,,40,1,ordinal,False
сороковой,prepositional,feminine,,40,1,ordinal,False
сороковом,prepositional,neuter,,40,1,ordinal,False
сороковых,prepositional,,plural,40,1,ordinal,False
пятьдесят,nominative,,,50,1,cardinal,False
пятидесяти,genetive,,,50,1,cardinal,False
пятидесяти,dative,,,50,1,cardinal,False
пятьдесят,accusative,,,50,1,cardinal,False
пятьюдесятью,instrumental,,,50,1,cardinal,False
пятидесяти,prepositional,,,50,1,cardinal,False
пятидесятый,nominative,masculine,,50,1,ordinal,False
пятидесятая,nominative,feminine,,50,1,ordinal,False
пятидесятое,nominative,neuter,,50,1,ordinal,False
пятидесятые,nominative,,plural,50,1,ordinal,False
пятидесятого,genetive,masculine,,50,1,ordinal,False
пятидесятой,genetive,feminine,,50,1,ordinal,False
пятидесятого,genetive,neuter,,50,1,ordinal,False
пятидесятых,genetive,,plural,50,1,ordinal,False
пятидесятому,dative,masculine,,50,1,ordinal,False
пятидесятой,dative,feminine,,50,1,ordinal,False
пятидесятому,dative,neuter,,50,1,ordinal,False
пятидесятым,dative,,plural,50,1,ordinal,False
пятидесятый,accusative,masculine,,50,1,ordinal,False
пятидесятую,accusative,feminine,,50,1,ordinal,False
пятидесятое,accusative,neuter,,50,1,ordinal,False
пятидесятые,accusative,,plural,50,1,ordinal,False
пятидесятым,instrumental,masculine,,50,1,ordinal,False
пятидесятой,instrumental,feminine,,50,1,ordinal,False
пятидесятым,instrumental,neuter,,50,1,ordinal,False
пятидесятыми,instrumental,,plural,50,1,ordinal,False
пятидесятом,prepositional,masculine,,50,1,ordinal,False
пятидесятой,prepositional,feminine,,50,1,ordinal,False
пятидесятом,prepositional,neuter,,50,1,ordinal,False
пятидесятых,prepositional,,plural,50,1,ordinal,False
шестьдесят,nominative,,,60,1,cardinal,False
шестидесяти,genetive,,,60,1,cardinal,False
шестидесяти,dative,,,60,1,cardinal,False
шестьдесят,accusative,,,60,1,cardinal,False
